ID,LIMIT_BAL,EDUCATION,MARRIAGE,AGE,default,SEX_M,delay_count,last,max,pay_slope,last_ratio,delta_ratio,std_ratio,max_jump,cum_slope,last_3_slope
,,,,,,,,,,,0.03830946697909188,-0.001642590551870965,0.0024854234486011775,0.0038630601925466745,0.04171618273220119,0.031667395896252386
,,,,,,,,,,,0.04322270238668952,-0.006199062958768618,0.0049373454709587695,0.009513220951167134,0.05016233918644599,0.01918672074815603
,,,,,,,,,,,0.199120086092296,-0.09491894090583283,0.03277123445876236,-0.013224899259070527,0.30929761785097576,0.2874960461002516
,,,,,,,,,,,0.0901255741396047,0.04496196822945336,0.017387040825150107,0.03498160071446248,0.0344842174198542,-0.021235642882757026
,,,,,,,,,,,0.04679798612858707,0.01135021634573919,0.003912242057443351,0.006055315747039228,0.03434919583081146,0.0285289107968747
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.17804804558029966,-0.03350262080429944,0.02305330768675053,0.023391577514833256,0.22305182449896008,0.12751558546346753
,,,,,,,,,,,0.09541653655320773,-0.0730612664962405,0.03480426597075325,0.030780667339272233,0.13575002057555985,0.017764070337805735
,,,,,,,,,,,0.6069235722512947,-2.8045902870237587,0.9807476963389914,0.782006498340325,2.7837736325555023,1.0623419447945261
,,,,,,,,,,,0.043291401323838505,-0.0034273372702194535,0.0016213734455283544,0.0007171681980341141,0.048457532356557524,0.047922457009064626
,,,,,,,,,,,0.039870357467114294,0.008151657027583734,0.0027613683282192362,0.005146024712995509,0.03287955805245826,0.036525698297598885
,,,,,,,,,,,0.05391309621274144,0.05391309621274144,0.016501772703558616,0.023542747525831624,-0.002255341591805432,-0.014679118656412176
,,,,,,,,,,,0.28573142445813005,0.2853422626154487,0.11985306705898179,0.26722415551486883,0.0042706614790135305,0.1901126770843336
,,,,,,,,,,,0.039665879955961075,0.0016535084983697185,0.0011775831756682782,0.00302248501304047,0.03979421490156567,0.041733111084517015
,,,,,,,,,,,0.35224632916940607,-0.2400908355815518,0.5348170642525697,1.3329573952891525,1.3757059236802902,0.9521555341922076
,,,,,,,,,,,0.04659072378689403,-0.07077417900434954,0.024111336483143016,-0.002666398022417589,0.10653214453813116,0.0676229011258826
,,,,,,,,,,,0.04231008327286222,-0.004055028344325605,0.0018252352656195892,0.0007357845870711102,0.048319824717830646,0.050596393597641856
,,,,,,,,,,,0.04094454072790295,-0.0012736004073428675,0.0017687621725534783,0.0033247636134351097,0.045044744388594904,0.04452678644954786
,,,,,,,,,,,0.05883635698558636,-0.006512636650259869,0.007442593655754612,0.0077674923246764255,0.072727332240007,0.10900708261306671
,,,,,,,,,,,0.05772900961734365,0.014410462348144873,0.005424871333202287,0.006552059038305608,0.037953811646137335,0.021440829638875235
,,,,,,,,,,,0.04719605164195976,-0.0020686723524240627,0.003638401452419924,0.009167020274837845,0.05255064267473239,0.058755493204159445
,,,,,,,,,,,0.060545253252145034,0.0033827975530482043,0.004718845717242087,0.00790333062875237,0.058116207269191734,0.07801974008215222
,,,,,,,,,,,0.03976944095414747,0.03976944095414747,0.01977282003495352,0.03218057244687923,0.003286002323513433,0.1070992123676042
,,,,,,,,,,,0.16188317119337942,-0.0368252242363275,0.023675392258693632,0.0215043337897598,0.1987458185223975,0.07249605095032517
,,,,,,,,,,,0.13114890605158525,0.13114890605158525,0.04969990249661635,0.13866420152530623,0.05226456679513759,0.04892069606373359
,,,,,,,,,,,0.16890090786169595,-0.3027635276581613,0.10742346421656188,-0.036572464919369135,0.5292890774572084,0.44600797720360913
,,,,,,,,,,,0.4939206883651328,0.060945281368250226,0.10966824799918982,0.2601010101010101,0.279889827385626,-0.329732510288065
,,,,,,,,,,,0.00872515753756665,0.00872515753756665,0.004364786164751007,0.009686637283866905,-0.0008392621911187749,0.011602303336493437
,,,,,,,,,,,0.1096769724537625,-0.02147630200632318,0.029701413498743997,0.057320506742795874,0.1731115767411243,0.10942645224363898
,,,,,,,,,,,0.04149572515737058,-0.011009656644264086,0.004456357679267686,-0.00023510964775098203,0.05603781610746246,0.0495760213984103
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.213959429239915,0.19696068447743778,0.07279464379095456,0.1960104928279983,-0.04676288974808883,-0.40488992066441043
,,,,,,,,,,,0.6638922518159807,0.6638922518159807,1.719135976113048,5.0,1.101031424104684,3.7482999196409694
,,,,,,,,,,,0.25591709922847133,0.06107647885593606,0.3397347374181228,0.6107736157261435,0.7182976922908939,1.016276713961707
,,,,,,,,,,,0.2461339491916859,0.09800182745506394,0.10888182302889886,0.3238590333649891,0.33576233780190784,0.536984879713634
,,,,,,,,,,,0.05200127895823039,-0.012396600865418488,0.007302375638949761,0.005839170220249282,0.07371557984843177,0.07188590890193712
,,,,,,,,,,,0.9052983411735578,-0.3519583463620142,0.1555270134031783,0.20910101031119732,1.1101811843159393,0.6622469707022904
,,,,,,,,,,,0.9489905256034288,0.2174653683707244,0.07277218687312358,0.11342376444720481,0.7404800541762055,0.8486874322830151
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.7182969106127062,0.7158280518987571,0.3817252372179934,0.9420376856336752,-0.1257753163022696,-0.5164391203931509
,,,,,,,,,,,0.12587788221316898,0.08913516667014582,0.0313699736395427,0.08577059516117402,0.01353546931939069,-0.14077433296399947
,,,,,,,,,,,0.11810931497767291,-0.07204991237810887,0.048308887796470065,0.053606920574278905,0.2542654268608737,0.21376237201397497
,,,,,,,,,,,0.036103484437626635,0.0006510888175077986,0.0007466581976879859,0.0013172299927914771,0.0364762775292744,0.03791451997780333
,,,,,,,,,,,0.05388144283529729,-0.007322199181136198,0.005277412531446619,0.006628189289892526,0.0692906736329411,0.0770486888991387
,,,,,,,,,,,0.4350469248399918,0.3701539561001212,0.16220818122869862,0.3342155103022805,-0.07770880162994988,0.22821920185419614
,,,,,,,,,,,0.6979358819413524,-0.2644714919968367,0.6216252917042011,1.4900767284150298,1.499852558588796,1.2071548792336169
,,,,,,,,,,,0.03855542059072529,0.002078605571251904,0.0009196136626753368,0.0011599088641367633,0.03586230413256492,0.037524643092998446
,,,,,,,,,,,1.5853776786580045,1.4717776786580046,1.3709159185503141,4.299474712643678,1.7766327075225856,-0.6473573923488681
,,,,,,,,,,,0.5360380084949862,0.48503421033980443,0.17738979447073044,0.4656486003952977,-0.10935674162098004,-0.9429300847622918
,,,,,,,,,,,0.7867426127670556,0.7867426127670556,0.3563164968805324,0.5547858918654345,-0.09974542621899088,0.31808443606103626
,,,,,,,,,,,0.048598106965396556,0.001388326067200213,0.0048447539715312255,0.015402987368541586,0.044915583829508776,0.036623582270267255
,,,,,,,,,,,0.040989990244382324,-0.004140776151249019,0.001462441013726008,-0.00036100806026243687,0.04610305550956632,0.04519681213239556
,,,,,,,,,,,0.04407031588310335,0.011335063002766856,0.00438902255163001,0.007380616637278563,0.03262909271707201,0.039761789512556586
,,,,,,,,,,,0.0374214480336415,0.0374214480336415,0.013347917135540057,0.02514336742524662,0.006095349848778238,0.03323018601589436
,,,,,,,,,,,0.07131014565097249,-0.0538462999059737,0.02372089456029948,0.05953575320941364,0.11335741099306655,0.1150016564427931
,,,,,,,,,,,0.08158744643808485,0.017935775323584924,0.006102598186986515,0.00702306190339827,0.062086808446127864,0.06945600879614071
,,,,,,,,,,,0.8453674948240165,0.8453674948240165,0.5423576588712544,1.0088656250788035,0.19237981192415138,3.562329936676518
,,,,,,,,,,,0.041795690407034895,-0.05021182389575735,0.018995732900749972,0.0037030721765130004,0.07753406149627809,0.03177288964202362
,,,,,,,,,,,0.2314300874166005,-1.78849988834424,0.6277053499300697,-0.03249828510711392,1.7097246065849265,0.48535611464192036
,,,,,,,,,,,0.03336576901884005,-0.021635373664179676,0.008876853211344016,0.0030067063171671515,0.06492107867957654,0.0709518306237463
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.12645299353144301,0.01741363032132416,0.010350745054336521,0.03372396374645255,0.1249402799720472,0.14186223010992857
,,,,,,,,,,,0.955335731414868,-0.7439746134127181,0.32036722468948675,0.24445484500388237,1.3858797004810777,0.37195997170517575
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.3322001341545216,0.15183146058574704,0.05831644252473067,0.11047447067234734,0.16166786936099992,0.07996990712192303
,,,,,,,,,,,1.2186859166891066,-0.41904501651790427,0.245235259181595,0.2568798359146398,1.7771869117619148,1.1495127900257593
,,,,,,,,,,,0.3738381718397622,0.12322416752920134,0.13070943415292144,0.33752133301514214,0.35504627716923076,0.45505205379326097
,,,,,,,,,,,0.04299004762435081,-0.003614043341009239,0.0018073412617590483,0.0005920926786209882,0.04855512613673539,0.04712179556276073
,,,,,,,,,,,0.04161137413707981,-0.004866626276057967,0.0023104821403247557,0.0007976337250274121,0.04788037880171615,0.04193977613976006
,,,,,,,,,,,0.040477526164687125,-0.0068239259898940224,0.007892631842210687,0.020208501701593422,0.03742271442681263,0.016944102503654367
,,,,,,,,,,,0.9966275844679778,-4.003372415532022,1.4551609009523028,0.01903745254427125,3.896847585772764,0.9888148178132217
,,,,,,,,,,,0.7672514619883041,-0.5799407626337262,0.3156402054823964,0.19486743337965673,1.5312600881973906,0.839664839264109
,,,,,,,,,,,0.04710111110869938,-0.00065802999090709,0.0005524597073815284,0.000449825920812226,0.048077852757293836,0.04503915640844144
,,,,,,,,,,,0.05446741329123292,-0.05355311060830799,0.019510063510666642,0.017170766035775005,0.09078603885122843,0.1139428428786191
,,,,,,,,,,,0.03177973166746329,-0.016412729746439272,0.0077655947470849605,0.0009401447512275007,0.04954856821088786,0.028784402800209396
,,,,,,,,,,,0.029356434860964006,0.0009484704346462772,0.0002750203582719676,0.0005014107580812409,0.028428781732002577,0.027726273790920786
,,,,,,,,,,,0.04012363429179779,0.0022718015060543065,0.0007941463086811847,0.0006727078688037111,0.037286208939814054,0.03675683421160243
,,,,,,,,,,,0.03822664352080878,-0.004722225850205028,0.0039004941662191947,0.002621770419573205,0.047221272929605,0.036278339695709406
,,,,,,,,,,,0.16038655189215528,0.12338910214718078,0.07171198413492497,0.16360085166711105,-0.011903047709476018,0.27744812758644777
,,,,,,,,,,,1.0240712797298268,-0.21598358995467248,0.4308321065150815,0.866791921841445,1.7402669322236752,0.5329539757605388
,,,,,,,,,,,0.6843081730299776,-1.4568467307280426,0.5429347204510392,0.0,1.6555393268486722,0.6843081730299779
,,,,,,,,,,,0.08131510048223131,0.02348087650184868,0.011753143856649462,0.014197374491459601,0.04486527307030181,0.013523227784889942
,,,,,,,,,,,0.025772984078068824,-0.015213142118213733,0.006859448432690133,0.0,0.04526275310151875,0.025772984078068852
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.9999728305167636,-2.6524127585776864,0.9213828509012163,0.856446634578246,3.31826202803112,4.844244586964089
,,,,,,,,,,,0.874371535387392,0.5670344394407527,0.7115826554299308,1.971176381222464,0.6320882689612136,0.8331005739615659
,,,,,,,,,,,0.03899800292485022,-0.0019222108423464987,0.000798972586845616,-1.33952726481118e-06,0.04170157581054256,0.0416457257385521
,,,,,,,,,,,0.044787134642798446,-0.08428321475818375,0.029259238588601848,-0.0023825757568347802,0.11204161484269501,0.061896198437267395
,,,,,,,,,,,1.2712177121771218,-0.3332037365528877,0.2543867103960994,0.44901039919490104,1.337633247391658,0.356279939965837
,,,,,,,,,,,0.20143962183068329,-1.1872306800662402,0.4138658539842765,-0.027295865297029986,1.1964671904622592,0.40697970063813643
,,,,,,,,,,,0.11751815677435512,-0.054036095425058356,0.02349592573372606,0.026885782307719652,0.19326794175150816,0.22742331719213488
,,,,,,,,,,,0.040135541707261774,0.040135541707261774,0.01632738376019594,0.048545574585420796,0.018527777609752053,0.04616427604939179
,,,,,,,,,,,0.8476372112735749,0.8476372112735749,0.36011214801192426,0.5218661935079846,0.14113387932174593,0.45700930319891186
,,,,,,,,,,,1.1154513888888888,0.11754782494758909,0.09534583307897479,0.25167991128366407,0.9259199613952765,0.8320863356218213
,,,,,,,,,,,0.09215752036992915,0.045411429418536514,0.02548164321671969,0.06301477086842616,0.02150347120979692,-0.05986523748486117
,,,,,,,,,,,0.03717415784646979,0.0016894646913623163,0.002420611277412397,0.007279987177838988,0.0391380295905888,0.03482245401332928
,,,,,,,,,,,0.031367095056534317,-0.003907880537347884,0.00185734838058153,0.0004499639162325944,0.03682425590903589,0.03292679584715857
,,,,,,,,,,,0.688732865262454,-0.40943685187564904,0.19307555706048768,0.22800670926288535,0.8365091242057885,0.7596977210470881
,,,,,,,,,,,0.04792274572050451,0.0022892401176752564,0.007184569107259734,0.005648411649816318,0.03285721260643727,0.016941100128916527
,,,,,,,,,,,5.0,5.0,1.8633899812498245,5.0,1.6666666666666672,5.000000000000001
,,,,,,,,,,,0.8772769373263353,-0.8644611287691361,0.3238716793635656,0.0001354031389606547,1.8327018304327356,1.1300208433338566
,,,,,,,,,,,1.189977445363337,1.0017288896355647,1.014387836884241,2.306154329980351,1.1266967134963204,0.46497201533448357
,,,,,,,,,,,0.03531476347282415,-0.032327336970491775,0.012607482092620411,0.0006554655629890382,0.06397355465607094,0.03308452103688565
,,,,,,,,,,,0.13310245090576953,0.10098830468749434,0.03976103607264009,0.04248592269287758,0.024586995302307933,0.13550440477929707
,,,,,,,,,,,0.04139887635336229,0.0067739965066052205,0.0032826729062704536,0.00813776274285543,0.03866820414706173,0.04532204026261393
,,,,,,,,,,,0.5107115815728135,-1.113418348821618,0.3789609104161055,0.005393876609084414,1.5483038946152368,0.7854036193276087
,,,,,,,,,,,0.03599118322937673,0.001367223020132237,0.0006220569180438408,0.0018888246908471962,0.03523259515897445,0.03304862445606158
,,,,,,,,,,,1.1661683041435285,0.16872584890056175,0.1533641137945086,0.5006369301603623,1.2539564613805316,1.4124948065329597
,,,,,,,,,,,0.08050931482544486,-0.028239529718081857,0.01170948478036401,0.008503011087235404,0.1048969476322358,0.06910331726307742
,,,,,,,,,,,0.13528877659784455,-0.16516058804221734,0.06421954996409529,0.017741056079517606,0.2642005970635208,0.0812257628844402
,,,,,,,,,,,0.973681429822178,0.10834606309124828,0.10261893773140741,0.2791071272415677,0.7722536084350045,0.7970241639203086
,,,,,,,,,,,0.033463415328223084,-0.002750986517898485,0.0011989440723611296,0.0005526141078379815,0.0363209876595084,0.03169842049369222
,,,,,,,,,,,0.9954830715113723,-0.09157095499219547,0.08023376936542191,0.1003382145963373,1.092960427963178,0.5901191609005579
,,,,,,,,,,,0.036421420111638396,0.036421420111638396,0.012948134998114287,0.021236201777894814,0.0028250657077673715,0.03379336183105385
,,,,,,,,,,,0.05080376869746299,-0.022937105869309374,0.008750233230305228,0.010489786473278813,0.06522606033478527,0.06170454475330744
,,,,,,,,,,,0.7909117770555029,0.6938573780648686,0.8217427930303585,2.4138018649795465,0.4360974783051363,2.562797167657463
,,,,,,,,,,,0.9999360122856411,-0.07782448538154396,0.029020604687990923,6.07833606318664e-05,1.0517444983164086,0.9998429094188196
,,,,,,,,,,,0.04169632440582738,-0.008922490607713156,0.0031573628990518433,0.0020645910572756818,0.04854599349240532,0.04650852779597435
,,,,,,,,,,,0.03782010618871965,-0.04334600407519385,0.015843630697288568,-0.0002223111331996902,0.06790308048561307,0.04029338240404628
,,,,,,,,,,,0.44660109001984843,0.3588379993067379,0.15207116708484145,0.19113459033998087,0.1140876588928231,0.7767384826381569
,,,,,,,,,,,0.950130797658099,-0.16212108461431707,0.6909979202995149,1.2328254430495127,1.9289613511023387,1.490926242217895
,,,,,,,,,,,0.8001751167977912,0.1745249126476709,0.19636946247853848,0.36521843969044043,0.5405694915409813,1.7393155567576284
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,1.1135758407687029,0.5507613106195584,0.19188812193237598,0.446124530694442,0.39693025589423797,-0.03200837348205349
,,,,,,,,,,,0.11723204484658588,-0.05372273761345343,0.021486233489264078,0.027959370342442474,0.18459273110533977,0.2993753198964805
,,,,,,,,,,,0.8403806639991348,-0.034280582613331334,0.3680688963653866,1.000654980348141,1.4030197923579155,1.097432158337237
,,,,,,,,,,,0.03457076251801538,0.0014746461293713223,0.0005330778863647628,0.0009640766834740563,0.033042680458362776,0.032020409387981806
,,,,,,,,,,,0.8031614019681277,-0.360982951931756,0.8233745057588874,2.469288298759694,0.7661885915299047,0.6984381761441979
,,,,,,,,,,,0.07027036523022329,-0.016070508539419256,0.020312428034451626,0.041383921870684445,0.1109126512430956,0.07647333801712845
,,,,,,,,,,,0.03707086778346741,0.012564845655437057,0.004212729133129531,0.007915700426080904,0.02538916958958514,0.02872838313268225
,,,,,,,,,,,0.062054409581191024,-0.09701461800472719,0.03513908270969907,0.003923931330833255,0.14598291360462795,0.06816868388506217
,,,,,,,,,,,0.03703100333749018,-0.01263375740037654,0.004425828920557793,-0.00019126345366605318,0.048627601728209735,0.04002500787312002
,,,,,,,,,,,0.04346940379547244,0.0034866271454140063,0.0032421635515270768,0.0076466461725422305,0.04490424071065003,0.053673219435689326
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.11770025684002364,-0.024993807086917008,0.015057171134370776,0.011824644654983466,0.12823508461754102,0.049446220163364966
,,,,,,,,,,,0.5194361384023921,-4.4805638615976076,1.923507535696439,0.0,5.971132701498816,1.9478149159699205
,,,,,,,,,,,0.04631960583805894,0.007469566988020093,0.0030212905842826507,0.00472751264318181,0.04042092894274255,0.04817060335099607
,,,,,,,,,,,0.6457367106671423,0.2839109845260635,0.10820089711067028,0.2390274121892076,0.37416100590885876,0.37178764550716925
,,,,,,,,,,,0.06772949129387826,-0.009647431039035953,0.0030310936459061128,0.002053733744648595,0.07891948801689037,0.08311532156856943
,,,,,,,,,,,0.052845116137539304,-0.0013104703721057084,0.004177408309249318,0.008029907156848134,0.06106179797239647,0.06612368406293137
,,,,,,,,,,,0.30205479452054795,-4.697945205479452,1.678739882532896,-0.04143599273877968,3.833227405472508,0.6812561048942205
,,,,,,,,,,,0.03685738581146744,0.0003391757393513342,0.0001964322031422432,0.0004095552154857532,0.036613401510100195,0.03546667752217993
,,,,,,,,,,,0.05687203791469194,0.008398940483766104,0.0047138118125504514,0.015039128672599093,0.053358001194570376,0.04465201394635177
,,,,,,,,,,,1.0058198614318707,1.0058198614318707,0.508627673561542,1.7406703524533518,0.6671541288961369,1.0319627633983295
,,,,,,,,,,,0.07541030843668584,-0.13703272856030188,0.049242095911586674,0.0003608884741888446,0.18040158963207206,0.07419159245390027
,,,,,,,,,,,0.4341061566403499,0.23462829420761508,1.6781685524530225,4.800522137567265,2.558509882171804,0.8066829783761439
,,,,,,,,,,,0.04235654440407682,0.00630987808445764,0.005194103924268742,0.016637084639325082,0.04470793697161689,0.05143259941395657
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.8955634590461763,0.8719340695956921,0.31785936935251635,0.5415083080740275,-0.277794675737885,-0.5185206918918008
,,,,,,,,,,,1.266394728584876,1.057269253299705,0.47707881673063485,1.5571219041697555,0.717768026925786,-0.12723352136226931
,,,,,,,,,,,0.08619759469484095,-0.03376136671309844,0.013352006710904085,0.004617462871969874,0.12013493692584977,0.07190020624100835
,,,,,,,,,,,0.15997677227147827,0.10318655533284957,0.03358788334998153,0.03957738167152568,0.041416680506210696,0.01528613909861934
,,,,,,,,,,,0.9780147507868652,0.1880554563499588,0.16825068426574052,0.5370570791228267,0.9807863781513776,0.9019839720237148
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,1.8039413845376453,1.8039413845376453,1.1575660188677277,2.9149357072205735,-0.9899718891419571,-2.9368944307580436
,,,,,,,,,,,0.799193843898864,0.799193843898864,0.6013924875114522,2.044183949504058,0.9008159610034968,0.7504738927110792
,,,,,,,,,,,0.0446917314894843,-0.03219290311628974,0.011000334679976041,-0.0030253730453877054,0.08192751026538546,0.07500479929167951
,,,,,,,,,,,0.0472071099755512,-0.02110123388865181,0.0074786828186358505,-0.0004250721208427302,0.06997317005909191,0.058598225227971444
,,,,,,,,,,,0.0,0.0,2.266928617982016,5.0,3.7333149830259638,2.832553445270209
,,,,,,,,,,,1.485937595222134,0.9189044408711582,1.0976723249335825,3.3371571195029004,0.9512373108485455,3.072709252955729
,,,,,,,,,,,0.9998560529725061,0.9998560529725061,1.8257418591386938,5.0,-0.9999520176575015,-0.49968811477377756
,,,,,,,,,,,1.244729503625209,0.3992010483406562,1.4108261110816926,4.154471544715447,2.854200739819549,1.0226789743428515
,,,,,,,,,,,1.093472098170945,-0.6527088654013229,0.28303075021739255,0.220843386884794,1.393910435313427,0.7552252517059991
,,,,,,,,,,,1.419348360861489,1.324720551872725,0.42027602146323645,0.631954765401416,-0.028120791713346,0.282167182828386
,,,,,,,,,,,0.7490701101831707,0.5417446091465432,0.18368366570059058,0.17325177957760607,0.06844395111113492,-0.09056047601818888
,,,,,,,,,,,0.08902968115143585,-0.02873518966771095,0.01361496118326896,0.005352584789816386,0.13042384880928856,0.1578163969288106
,,,,,,,,,,,0.8471282266275378,0.18672288802150716,0.08392470719160133,0.11869558428768767,0.6896329191934276,1.1034392103751252
,,,,,,,,,,,0.16392546165818364,0.11187154867688158,0.04026250182307983,0.1091022874807421,0.04009682300257158,-0.180970672748915
,,,,,,,,,,,0.8350758553187703,0.8350758553187703,0.302060889162434,0.3281827178583858,-0.16326621001267852,-0.19266938962188915
,,,,,,,,,,,0.9998289428669176,-4.000171057133082,1.4077774048337923,0.6188059782353146,3.677006068323543,1.9976731227951046
,,,,,,,,,,,0.03697655837266468,-0.017945863706149,0.008277124017686675,0.009218922454529162,0.05540391456953641,0.03610728058380675
,,,,,,,,,,,1.0354905445962879,-3.964509455403712,1.7993774895608212,4.000231535077564,4.96872803903438,12.256427440581987
,,,,,,,,,,,0.39152705154199124,0.39152705154199124,0.18834111356632427,0.503651473180559,0.17878658292929886,0.9878765957600613
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,1.4230121496451342,1.4230121496451342,0.553073057696092,1.6385235468816293,0.44665362920093904,0.5791054025647803
,,,,,,,,,,,0.8537113620804926,0.8537113620804926,0.8057405903741496,1.9319156214351996,-0.26893674161607867,0.6051882176288759
,,,,,,,,,,,0.17047036896864445,-0.11351088275454277,0.03978413955922426,-0.00039571181293648894,0.3098939516128114,0.2795420941332925
,,,,,,,,,,,0.09313931317414319,0.03396424872605319,0.0179751402590155,0.05438225611678488,0.08547878737679496,0.11504256128160999
,,,,,,,,,,,1.6761972498814603,0.9027433503174365,0.4333835887722528,0.9970427771727385,0.437736532366276,-1.2275867209757028
,,,,,,,,,,,1.357245780156443,1.357245780156443,1.557675356620645,5.0,2.01165865927496,1.7146391633234148
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.77881568032444,-0.5923521174757004,0.4872380263729224,0.41192721006744315,2.022811422743021,2.1181888766559362
,,,,,,,,,,,0.06452769313497042,0.06452769313497042,0.028711651546212667,0.09593016284145142,0.035749630746186936,0.07078087471200628
,,,,,,,,,,,0.8365013577247392,0.7094636961170945,0.3299254654180049,0.9997721237143722,0.40156742749891217,0.9051506566237311
,,,,,,,,,,,0.03326899735360248,-0.0140138421812626,0.006556269323420555,0.005178649266696828,0.04490582172499864,0.031397010986260646
,,,,,,,,,,,0.032089633135972497,-0.0006894203245524019,0.0013745625293724358,0.0012367118972864792,0.032198851152222825,0.026991589958949437
,,,,,,,,,,,1.0139111824505083,1.0139111824505083,0.6777201964304591,1.0268317853457172,-0.2564430463689517,1.364423948171815
,,,,,,,,,,,0.9964788732394366,0.9964788732394366,1.7000193226526845,5.0,0.9347417840375584,0.9964788732394367
,,,,,,,,,,,0.05475702281284378,-0.047328933562424194,0.017735645131620088,0.00891337799419293,0.09900636260656724,0.03936599679165468
,,,,,,,,,,,0.0432006470142986,-0.0058151164552332005,0.0030231099977559277,0.002464320989581381,0.05138610166835706,0.04593476652724994
,,,,,,,,,,,0.8835087719298246,0.8835087719298246,0.3745880094543961,0.9968152866242038,0.261106474006247,0.7147954001086582
,,,,,,,,,,,0.3018091568153615,-0.06624384281658546,0.08716549572651702,0.20537533301990282,0.24377662951418977,0.4721356547841269
,,,,,,,,,,,0.4579710144927536,0.4579710144927536,0.23605693005072806,0.5575620767494357,-0.16321566831332243,0.706812357553353
,,,,,,,,,,,0.7851968503937008,0.5182563986483208,0.6448427062431807,2.0328783888343303,1.1694911313684098,0.3367786032124762
,,,,,,,,,,,0.00010174032477772565,0.00010174032477772565,3.791638037598346e-05,0.00010174032477772565,-3.391344159257517e-05,-0.00022043737035173854
,,,,,,,,,,,0.04192564438674285,0.006491911742211996,0.002745289218512131,0.006287636042728965,0.033576700360581004,0.02442565188611034
,,,,,,,,,,,0.07579941131979187,0.05071543092439565,0.016008980075302374,0.03290658756548375,0.013675037623662189,-0.03338016142056688
,,,,,,,,,,,0.05258710125112505,-0.009086092495213104,0.00441698060405153,0.00485190461425402,0.061822839197690216,0.0467774221040623
,,,,,,,,,,,1.0105338332440637,1.0105338332440637,0.5043685591207362,1.0069382672122398,-0.40421310609320155,0.999746067137533
,,,,,,,,,,,0.9206602269530151,-3.6016280345625864,1.337183200205115,0.09386005934335284,3.3332931855593193,1.1240537779607709
,,,,,,,,,,,0.041558296944968064,-0.010752766351418523,0.004346785940095453,0.0012992759421137229,0.052347347461103984,0.03712977240431622
,,,,,,,,,,,0.3733044394347131,-0.24216476877643062,1.6520400494365324,4.490583163149535,1.8526622864129316,2.07905130315394
,,,,,,,,,,,0.5273730515930531,-4.052172402952401,1.9414865188740313,4.500206696982224,3.6045669641165476,13.329804313729566
,,,,,,,,,,,0.9997194950911641,0.9997194950911641,1.6997006825308738,5.0,0.9334455352968671,0.9997194950911648
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.522318339100346,0.3566378657275649,0.19232907683561257,0.6650845238754302,0.4285015357509731,0.5223183391003463
,,,,,,,,,,,1.4628911300749936,1.0251768443607079,0.3096918822874378,0.4732170913911684,0.45140162389367516,0.33908079126920715
,,,,,,,,,,,0.04039285064731073,-0.0009300522153689941,0.0012515481257206434,0.003722818758991407,0.041804597842443114,0.04580903660335205
,,,,,,,,,,,0.04471287798538353,-0.013022175852554177,0.005009031300040721,-0.0009152578210054052,0.061312965522289556,0.05648213934565188
,,,,,,,,,,,0.21190971190971192,-0.22250194823959485,0.07875094604762191,0.026751241532958825,0.47945036432056776,0.6235423874260473
,,,,,,,,,,,0.034835761014772273,-0.004226379111442663,0.0014672790369369116,1.3856539118201061e-06,0.038830808831963284,0.03613836481835068
,,,,,,,,,,,2.6576695194206716,2.6350671981011846,0.816571000273526,1.7916151219302145,0.07683435939278078,-1.973674686476503
,,,,,,,,,,,0.04678316880740938,-0.004748878973105317,0.0035171858669701315,0.003707904170655356,0.052433605811026275,0.03512738786901916
,,,,,,,,,,,0.8100415860991179,0.6215276341198837,0.7224589096488637,1.8875481677988954,-0.12336978915474832,0.23649899058420765
,,,,,,,,,,,1.4000826983283123,-1.1790235818649242,0.5373512662531532,0.31179710619492207,2.0857822402935127,0.31173085452899923
,,,,,,,,,,,1.0586960447895972,-3.9413039552104028,1.462837399823225,0.025217165783356643,3.695965828202424,1.098584002919561
,,,,,,,,,,,0.12887912270154853,0.03122255374588591,0.010989305762445603,0.02748553197276911,0.08869746829311671,0.04458696423007508
,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.04490996240894985,-0.0017018749260960392,0.0017919236506981594,0.004868492300981422,0.045922710971745655,0.036722503531053406
